clean_acc,backdoor_acc,confidence
0.12,0.0,0.02811163365840912
0.12,0.0,0.05475087165832519
0.12,0.0,0.004302190616726875
0.12,0.0,0.09932170510292053
0.12,0.0,0.02864915132522583
0.12,0.0,0.11290596723556519
0.12,0.0,0.06684226989746093
0.12,0.0,0.04071822166442871
0.12,0.0,0.07978647351264953
0.12,0.0,0.12666726112365723
0.12,0.0,0.06529164910316468
0.12,0.0,0.07459460496902466
0.12,0.0,0.031995317339897154
0.12,0.0,0.03233484029769897
0.12,0.0,0.046335500478744504
0.12,0.0,0.038036367297172545
0.12,0.0,0.04698041081428528
0.12,0.0,0.09744665026664734
0.12,0.0,0.16009413003921508
0.12,0.0,0.06537039279937744
0.12,0.0,0.08013011217117309
0.12,0.0,0.026732268929481506
0.12,0.0,0.09465433359146118
0.12,0.0,0.08062942624092102
0.12,0.0,0.16429460048675537
0.12,0.0,0.19091191291809081
0.12,0.0,0.006894171237945557
0.12,0.0,0.12340375185012817
0.12,0.0,0.15806108713150024
0.12,0.0,0.08685622215270997
0.12,0.0,0.01152590811252594
0.12,0.0,0.1803002953529358
0.12,0.0,0.09975609779357911
0.12,0.0,0.0624259352684021
0.12,0.0,0.011643468588590621
0.12,0.0,0.001872597448527813
0.12,0.0,0.00946066454052925
0.12,0.0,0.010956792533397675
0.12,0.0,0.004276689141988754
0.12,0.0,0.1047174096107483
0.12,0.0,0.003945133090019226
0.12,0.0,0.03814678192138672
0.12,0.0,0.016327981650829316
0.12,0.0,0.05376027226448059
0.12,0.0,0.039143964648246765
0.12,0.0,0.004698221012949944
0.12,0.0,0.03311713337898255
0.12,0.0,0.02227121889591217
0.12,0.0,0.04399007260799408
0.12,0.0,0.011113494634628296
