clean_acc,backdoor_acc,confidence
0.1,0.0,0.11479811098575592
0.1001,0.3165,0.24125889015197755
0.2237,0.5633,0.5496533784866333
0.3185,0.5798,0.5756077399253845
0.4139,0.6487,0.6410705020904541
0.4143,0.6313,0.6290321938514709
0.4349,0.6985,0.6952257486343384
0.4704,0.7752,0.7737662108421326
0.4581,0.7404,0.7389321117401123
0.4875,0.7375,0.7362364977836608
0.4247,0.7739,0.7690616729736328
0.4777,0.8444,0.84343969373703
0.4645,0.7711,0.7698334669113159
0.4471,0.8946,0.8898898765563965
0.4957,0.7938,0.7907821604728699
0.5071,0.8358,0.8336834210395813
0.4919,0.7711,0.7686523164749145
0.5196,0.8363,0.8354052612304688
0.4864,0.8992,0.8988800409317017
0.5271,0.8583,0.8571235236167908
0.4987,0.7683,0.7677594321250916
0.5108,0.8238,0.8237570165634155
0.5159,0.8224,0.8213165530204773
0.5224,0.883,0.8830032836914062
0.4627,0.8522,0.8495616609573364
0.5112,0.8883,0.8871858375549316
0.5241,0.7721,0.7697413672447204
0.5365,0.839,0.8377791923522949
0.5274,0.8321,0.8309409662246704
0.5411,0.9411,0.9411761791229248
0.2756,0.5369,0.5379636848449707
0.4239,0.5534,0.5483430287361145
0.3494,0.9389,0.9050862936019898
0.3848,0.2821,0.2812017810821533
0.3496,0.0888,0.12638285183906556
0.4259,0.4128,0.402669407081604
0.4143,0.5646,0.5436530475616455
0.3351,0.206,0.23376398477554322
0.3817,0.1108,0.14394846272468567
0.3873,0.317,0.3212302845478058
0.4305,0.0372,0.06633668451309205
0.4103,0.0627,0.11012137079238891
0.4028,0.5785,0.504270927810669
0.427,0.0496,0.0862180876493454
0.4462,0.1756,0.18124404735565186
0.4023,0.5036,0.46324482564926145
0.4346,0.2441,0.23785828590393066
0.4059,0.0152,0.040642775380611416
0.3819,0.0191,0.03612861387729645
0.362,0.0013,0.003459487592615187
