clean_acc,backdoor_acc,confidence
0.1511,0.0,0.011925086379051208
0.1511,0.0,0.00769721195101738
0.1511,0.0,0.013971006870269776
0.1511,0.0,0.012154474109411239
0.1511,0.0,0.005588074401021004
0.1511,0.0,0.005847302824258804
0.1511,0.0,0.008166609704494477
0.1511,0.0,0.004142005369067192
0.1511,0.0,0.0032472588121891023
0.1511,0.0,0.003918997198343277
0.1511,0.0,0.001199342031031847
0.1511,0.0,0.001200893707573414
0.1511,0.0,0.031862673163414
0.1511,0.0,0.01759866178035736
0.1511,0.0,0.0011191846802830695
0.1511,0.0,0.0003693843726068735
0.1511,0.0,0.0009820330888032913
0.1511,0.0,0.0009625799022614956
0.1511,0.0,0.0007477586157619953
0.1511,0.0,0.0020338725298643112
0.1511,0.0,0.003044109046459198
0.1511,0.0,0.0008172711357474327
0.1511,0.0,0.001683281734585762
0.1511,0.0,0.0026865510269999506
0.1511,0.0,0.0013130639679729938
0.1511,0.0,0.001100544724613428
0.1511,0.0,0.0009821717627346515
0.1511,0.0,0.0019698139280080796
0.1511,0.0,0.0018329834565520287
0.1511,0.0,0.002471931464970112
0.1511,0.0,0.011882516741752624
0.1511,0.0,0.0048850391060113905
0.1511,0.0,0.0017902351915836333
0.1511,0.0,0.0029879556968808174
0.1511,0.0,0.002176220528781414
0.1511,0.0,0.0019474714994430543
0.1511,0.0,0.001463790237903595
0.1511,0.0,0.00475013479590416
0.1511,0.0,0.002318246476352215
0.1511,0.0,0.0029735108837485313
0.1511,0.0,0.004159219935536385
0.1511,0.0,0.0036280944943428038
0.1511,0.0,0.002962069399654865
0.1511,0.0,0.00986984372138977
0.1511,0.0,0.005597661435604096
0.1511,0.0,0.005173549056053162
0.1511,0.0,0.0034982070326805116
0.1511,0.0,0.0021436018869280815
0.1511,0.0,0.0023110795766115187
0.1511,0.0,0.0035284478217363358
