clean_acc,backdoor_acc,confidence
0.1,0.0,0.15966615698337555
0.1076,0.775,0.6083469464302063
0.1016,0.7352,0.6962278424263001
0.117,0.6274,0.6146900103569031
0.2197,0.8107,0.8052130801200866
0.2436,0.8009,0.7949959272384644
0.3199,0.83,0.8269042571067811
0.3313,0.8229,0.8208537252426148
0.3551,0.8424,0.8399715884208679
0.3929,0.8801,0.8788472885131836
0.3753,0.8512,0.8502467669486999
0.3962,0.8497,0.8479199580192566
0.3834,0.8193,0.8183628179550171
0.4116,0.7896,0.788766408252716
0.4366,0.7959,0.7948751853942871
0.4335,0.8313,0.8288456387519837
0.4228,0.847,0.8457669623374939
0.455,0.7759,0.7747524786949158
0.4179,0.7321,0.7303501324653625
0.4503,0.8004,0.7989968523979187
0.4616,0.7713,0.7687206032752991
0.4583,0.8739,0.8721218883514404
0.2902,0.8226,0.81614043674469
0.4159,0.8252,0.8091338840484619
0.4264,0.8007,0.7974324306488038
0.4375,0.9043,0.9037614578247071
0.1079,0.0,0.02565222941637039
0.1054,0.041,0.17331108746528626
0.429,0.4195,0.3880749053955078
0.439,0.791,0.786231226348877
0.3329,0.421,0.2262616018295288
0.388,0.4037,0.24708060808181762
0.435,0.1516,0.12954705140590667
0.4121,0.3566,0.2072887639760971
0.4204,0.1459,0.11488259313106537
0.2887,0.5683,0.19336325721740721
0.4238,0.157,0.15571822023391724
0.4117,0.2146,0.1530419774532318
0.4274,0.3682,0.2091946629524231
0.3856,0.3328,0.20358118991851806
0.4265,0.2346,0.1846097526550293
0.4543,0.1132,0.10856222915649415
0.4343,0.2185,0.17587145483493805
0.4253,0.3823,0.2666368668794632
0.4521,0.1585,0.14398819580078126
0.3236,0.37,0.16254026365280153
0.4635,0.1308,0.12282802760601044
0.4474,0.2053,0.15029420030117036
0.4196,0.3014,0.17252145392894744
0.4221,0.1728,0.1450516209125519
