clean_acc,backdoor_acc,confidence
0.3203,0.4,0.7779996395111084
0.3203,0.4,0.34768009185791016
0.3203,0.4,0.8162187576293946
0.3203,0.4,0.3094892740249634
0.3203,0.4,0.6421719551086426
0.3203,0.4,0.5323361873626709
0.3203,0.4,0.39856386184692383
0.3203,0.4,0.6215773582458496
0.3203,0.4,0.3040618419647217
0.3203,0.4,0.516915225982666
0.3203,0.4,0.3874504566192627
0.3203,0.4,0.5476616859436035
0.3203,0.4,0.37300524711608884
0.3203,0.4,0.47835536003112794
0.3203,0.4,0.39960508346557616
0.3203,0.4,0.3943386793136597
0.3203,0.4,0.47900972366333006
0.3203,0.4,0.2210470199584961
0.3203,0.4,0.5244213104248047
0.3203,0.4,0.21095752716064453
0.3203,0.4,0.4395556926727295
0.3203,0.4,0.32611210346221925
0.3203,0.4,0.31087584495544435
0.3203,0.4,0.27286486625671386
0.3203,0.4,0.4812045097351074
0.3203,0.4,0.20332279205322265
0.3203,0.4,0.4986099720001221
0.3203,0.4,0.10470371246337891
0.3203,0.4,0.5630216121673584
0.3203,0.4,0.14598565101623534
0.3203,0.4,0.47434167861938475
0.3203,0.4,0.2691601514816284
0.3203,0.4,0.43873109817504885
0.3203,0.4,0.23645126819610596
0.3203,0.4,0.4310629844665527
0.3203,0.4,0.19655851125717164
0.3203,0.4,0.43452701568603513
0.3203,0.4,0.33560287952423096
0.3203,0.4,0.44390573501586916
0.3203,0.4,0.3840690851211548
0.3203,0.4,0.3440483570098877
0.3203,0.4,0.35781059265136717
0.3203,0.4,0.4241983890533447
0.3203,0.4,0.3169857978820801
0.3203,0.4,0.37230968475341797
0.3203,0.4,0.3991837739944458
0.3203,0.4,0.40618896484375
0.3203,0.4,0.4001753807067871
0.3203,0.4,0.32932467460632325
0.3203,0.4,0.4030295848846436
