clean_acc,backdoor_acc,confidence
0.5021,0.0,0.10605161190032959
0.5021,0.0,0.12657465934753417
0.5021,0.0,0.0983581781387329
0.5021,0.0,0.07545340061187744
0.5021,0.0,0.03904426097869873
0.5021,0.0,0.03255609273910522
0.5021,0.0,0.02484849840402603
0.5021,0.0,0.02302587479352951
0.5021,0.0,0.020763824880123138
0.5021,0.0,0.019605195522308348
0.5021,0.0,0.020455797016620637
0.5021,0.0,0.019006729125976562
0.5021,0.0,0.023744235932826995
0.5021,0.0,0.019420313835144042
0.5021,0.0,0.020860919356346132
0.5021,0.0,0.018538856506347658
0.5021,0.0,0.02003122866153717
0.5021,0.0,0.019543246924877168
0.5021,0.0,0.0169232577085495
0.5021,0.0,0.019232729077339174
0.5021,0.0,0.019927173852920532
0.5021,0.0,0.023256878554821014
0.5021,0.0,0.02449909448623657
0.5021,0.0,0.019884023070335387
0.5021,0.0,0.01889837086200714
0.5021,0.0,0.024499472975730897
0.5021,0.0,0.01754777729511261
0.5021,0.0,0.020987530052661896
0.5021,0.0,0.01912045180797577
0.5021,0.0,0.019625253975391388
0.5021,0.0,0.018909960985183716
0.5021,0.0,0.017380182445049287
0.5021,0.0,0.01860082447528839
0.5021,0.0,0.016544246673583986
0.5021,0.0,0.014736364781856536
0.5021,0.0,0.017001348733901977
0.5021,0.0,0.013158655166625977
0.5021,0.0,0.01563212275505066
0.5021,0.0,0.014951999485492706
0.5021,0.0,0.012196452915668487
0.5021,0.0,0.010624710470438004
0.5021,0.0,0.016340063512325288
0.5021,0.0,0.009501703828573228
0.5021,0.0,0.015439511835575103
0.5021,0.0,0.011500215530395508
0.5021,0.0,0.011072584241628648
0.5021,0.0,0.010272574424743653
0.5021,0.0,0.009138956665992737
0.5021,0.0,0.01363610327243805
0.5021,0.0,0.012421540915966034
