clean_acc,backdoor_acc,confidence
0.5059,0.0,0.08283855319023133
0.5059,0.0,0.03267462849617005
0.5059,0.0,0.04227874279022217
0.5059,0.0,0.0251034677028656
0.5059,0.0,0.024571916460990904
0.5059,0.0,0.023200997710227968
0.5059,0.0,0.013148726522922516
0.5059,0.0,0.01589617282152176
0.5059,0.0,0.01591908037662506
0.5059,0.0,0.013633708655834197
0.5059,0.0,0.015284629166126251
0.5059,0.0,0.01693336069583893
0.5059,0.0,0.014640992879867554
0.5059,0.0,0.017162495851516725
0.5059,0.0,0.013539019227027892
0.5059,0.0,0.013981147110462189
0.5059,0.0,0.014808209240436554
0.5059,0.0,0.01129516065120697
0.5059,0.0,0.013316610455513
0.5059,0.0,0.010378948599100112
0.5059,0.0,0.011458900570869446
0.5059,0.0,0.013178147375583649
0.5059,0.0,0.00933038890361786
0.5059,0.0,0.01219998300075531
0.5059,0.0,0.015092253684997559
0.5059,0.0,0.008135053515434264
0.5059,0.0,0.010155066847801208
0.5059,0.0,0.012193859368562699
0.5059,0.0,0.007690119743347168
0.5059,0.0,0.010105026513338089
0.5059,0.0,0.007337783277034759
0.5059,0.0,0.010767035931348801
0.5059,0.0,0.008502114564180374
0.5059,0.0,0.010538773983716965
0.5059,0.0,0.005967830121517181
0.5059,0.0,0.010898500680923462
0.5059,0.0,0.0046313278377056125
0.5059,0.0,0.00934630110859871
0.5059,0.0,0.00663442462682724
0.5059,0.0,0.007330943644046783
0.5059,0.0,0.00915752798318863
0.5059,0.0,0.004242735356092453
0.5059,0.0,0.0072251811623573305
0.5059,0.0,0.003671640157699585
0.5059,0.0,0.00635652095079422
0.5059,0.0,0.007374203205108643
0.5059,0.0,0.0049331292510032656
0.5059,0.0,0.003822179138660431
0.5059,0.0,0.004818520694971085
0.5059,0.0,0.00517306886613369
