clean_acc,backdoor_acc,confidence
0.0103,0.0,0.009312377870082855
0.0103,0.0,0.010007043927907943
0.0103,0.0,0.010058001428842545
0.0103,0.0,2.217179044528006e-12
0.0103,0.0,0.009849199652671814
0.0103,0.0,6.645236805269406e-10
0.0103,0.0,0.011689446121454238
0.0103,0.0,9.257934834749903e-07
0.0103,0.0,0.009512624144554139
0.0103,0.0,0.009926369786262513
0.0103,0.0,1.3070433624307043e-09
0.0103,0.0,0.009810130298137664
0.0103,0.0,0.0030440894886851312
0.0103,0.0,0.010063141584396362
0.0103,0.0,0.010388530045747756
0.0103,0.0,0.006705167889595032
0.0103,0.0,0.0142535999417305
0.0103,0.0,2.6526127145024e-19
0.0103,0.0,0.010759169608354569
0.0103,0.0,9.806551864182335e-21
0.0103,0.0,0.012242967635393143
0.0103,0.0,4.520658038176511e-16
0.0103,0.0,0.002614704705774784
0.0103,0.0,0.008355499058961869
0.0103,0.0,0.006004071980714798
0.0103,0.0,0.010896088182926178
0.0103,0.0,0.004864287376403808
0.0103,0.0,0.01137145608663559
0.0103,0.0,0.0026290871202945707
0.0103,0.0,0.011884833872318267
0.0103,0.0,0.011548168957233429
0.0103,0.0,0.0016497120261192322
0.0103,0.0,0.011024057120084762
0.0103,0.0,0.0013944515027105807
0.0103,0.0,0.010972774028778077
0.0103,0.0,0.0
0.0103,0.0,0.011107231676578521
0.0103,0.0,0.0036171369254589083
0.0103,0.0,0.00023905551061034202
0.0103,0.0,1.661377723394253e-07
0.0103,0.0,3.130225412206755e-10
0.0103,0.0,6.650349178016768e-08
0.0103,0.0,1.9272108353618477e-10
0.0103,0.0,8.232353138737381e-07
0.0103,0.0,1.3773626960755792e-06
0.0103,0.0,0.00028440654277801515
0.0103,0.0,0.0003114601597189903
0.0103,0.0,2.1060373001091648e-07
0.0103,0.0,3.2290758099406957e-06
0.0103,0.0,0.00032899300567805766
