clean_acc,backdoor_acc,confidence
0.1033,0.0483,0.09865780162811279
0.2484,0.4815,0.42789208641052245
0.2667,0.3989,0.3857167085647583
0.3889,0.45,0.4383004271507263
0.4407,0.6549,0.6525287477493286
0.485,0.5657,0.5570455773353576
0.4772,0.7183,0.7157586795806885
0.4826,0.8276,0.8233964242935181
0.3179,0.618,0.5946827264785767
0.4381,0.6267,0.6257157607078552
0.5362,0.7419,0.7386190693855286
0.5552,0.7034,0.6986107342720032
0.4365,0.7236,0.711804831123352
0.5189,0.8398,0.8382289348602295
0.4489,0.7662,0.7626582847595215
0.5455,0.8377,0.837250197505951
0.5658,0.8213,0.8204294166564942
0.5301,0.6496,0.6438450145721436
0.5713,0.8261,0.8246766681671143
0.5486,0.6871,0.682757594871521
0.549,0.7876,0.7874308255195618
0.5508,0.8096,0.8065878472328186
0.5754,0.8306,0.8280829046249389
0.5422,0.8189,0.8158928868293762
0.5726,0.789,0.7865612586975098
0.2026,0.7172,0.7069542149543763
0.4028,0.615,0.5970269225120545
0.5406,0.8703,0.8684096806526184
0.5713,0.7799,0.7783971046447754
0.5684,0.8538,0.850254031944275
0.4903,0.6385,0.5049205212593079
0.5484,0.65,0.554160371208191
0.5398,0.6364,0.5106420337677002
0.5599,0.4422,0.31131542606353757
0.5768,0.4341,0.32070655035972595
0.5747,0.3085,0.2346611506462097
0.5267,0.4019,0.2789957950115204
0.5271,0.248,0.19798901064395905
0.5439,0.1431,0.13396588802337647
0.5746,0.1936,0.1639518350839615
0.5765,0.1398,0.13904803037643432
0.5785,0.1522,0.13012724606990814
0.5784,0.0969,0.09841173248291016
0.5816,0.1126,0.1120940839290619
0.5632,0.2861,0.1844893892288208
0.5544,0.1056,0.10161600321531296
0.5715,0.1709,0.1394664354324341
0.5758,0.1216,0.11245713992118836
0.5827,0.0966,0.09058285192251206
0.5695,0.1609,0.14267786281108857
