clean_acc,backdoor_acc,confidence
0.1074,0.206,0.14212664904594421
0.3147,0.197,0.1870959716796875
0.3694,0.535,0.5283730674743652
0.3823,0.3285,0.3220559902191162
0.3351,0.4793,0.46180357398986815
0.4729,0.6075,0.6028871024131774
0.4969,0.6144,0.6102550222396851
0.4899,0.4716,0.4641499306678772
0.4954,0.6267,0.6224057842254639
0.503,0.1193,0.1204888899564743
0.5205,0.594,0.5907604648590088
0.5292,0.4799,0.47477950773239136
0.4863,0.6138,0.6056579782485962
0.5344,0.6251,0.6233184531211853
0.5361,0.5233,0.5204789531707764
0.5362,0.5919,0.5912364143371582
0.5452,0.311,0.30673253231048586
0.558,0.5278,0.5275588985443115
0.5283,0.6306,0.6282274124145508
0.5391,0.5586,0.5516339736938477
0.539,0.6618,0.6606691560745239
0.5496,0.6201,0.617477872467041
0.5458,0.4051,0.4032461261749268
0.5547,0.6283,0.6245100502967834
0.5538,0.5963,0.5949024713516236
0.5696,0.7033,0.7004565934181214
0.5672,0.5904,0.5863469160079956
0.5533,0.4703,0.4688620937347412
0.538,0.5609,0.5564126658439636
0.5333,0.699,0.6969278430938721
0.5099,0.3206,0.2122721881389618
0.5528,0.369,0.2741734889984131
0.581,0.2455,0.1989937387228012
0.566,0.1799,0.15667527878284454
0.5728,0.1738,0.16114305520057678
0.598,0.0728,0.08909940584897995
0.5632,0.1147,0.12879074127674103
0.5728,0.1591,0.14765762321949005
0.5522,0.1335,0.13381229679584503
0.5925,0.093,0.11041452949047088
0.594,0.0543,0.07958308199644089
0.558,0.0609,0.08447164950370789
0.5983,0.1158,0.12192664078474044
0.5883,0.0853,0.1070654699921608
0.5925,0.0799,0.09808515212535858
0.5927,0.1024,0.11074858403205871
0.5902,0.0834,0.09724913088083267
0.6042,0.0919,0.10313668434619903
0.6064,0.1284,0.13090505706071853
0.5991,0.0951,0.11441837241649627
