clean_acc,backdoor_acc,confidence
0.1012,0.1497,0.12229795489311218
0.13,0.1777,0.15184106450080873
0.3516,0.2983,0.28433795194625855
0.3973,0.4023,0.39932098951339723
0.4273,0.3992,0.404672643661499
0.4214,0.4632,0.4635859329223633
0.484,0.6483,0.6471195553779602
0.4628,0.6248,0.6219148715972901
0.5015,0.7388,0.7366000616073608
0.4749,0.7103,0.7077167172431946
0.5055,0.5982,0.5973078039169312
0.5179,0.7576,0.7568172716140747
0.5105,0.57,0.5678383214950562
0.5183,0.7813,0.7795237713813782
0.5116,0.6998,0.6952464386940003
0.5031,0.7465,0.7458820957183838
0.5049,0.7899,0.7885792858123779
0.5005,0.7382,0.7379661231994629
0.5354,0.7343,0.7323489441871643
0.555,0.7587,0.7567593950271606
0.5545,0.7277,0.725586088848114
0.4884,0.7481,0.7462163048744201
0.5653,0.8191,0.8180499271392823
0.5101,0.7275,0.7273931297302246
0.552,0.8137,0.8135872968673706
0.5714,0.64,0.6383056503295899
0.5613,0.6529,0.6507941663742065
0.5593,0.7376,0.7370581664085388
0.5649,0.7137,0.7108675352096557
0.5384,0.824,0.8231109096527099
0.3303,0.1881,0.1780222942352295
0.3104,0.2804,0.24443098924160003
0.4538,0.3818,0.3431732583999634
0.4014,0.0997,0.09294091286659241
0.2522,0.757,0.6013239627838135
0.2879,0.1209,0.13216448175907136
0.3773,0.0405,0.05991003484129906
0.3762,0.1428,0.16053597919940948
0.3731,0.0539,0.05812878776192665
0.3558,0.1912,0.20346179399490358
0.3793,0.0163,0.01798947877623141
0.3223,0.0308,0.038243595665693284
0.3511,0.1323,0.116693092918396
0.3685,0.0026,0.00999630768597126
0.4173,0.0442,0.05163898149728775
0.3758,0.1085,0.09822154350280762
0.3186,0.5463,0.43034068241119383
0.3575,0.0711,0.07562405421733856
0.3622,0.1072,0.14108276171684264
0.4059,0.0304,0.05323374742269516
