clean_acc,backdoor_acc,confidence
0.6985,0.0,0.13568283319473268
0.6985,0.0,0.1393435001373291
0.6985,0.0,0.11635217666625977
0.6985,0.0,0.13647183179855346
0.6985,0.0,0.11187601089477539
0.6985,0.0,0.11919283866882324
0.6985,0.0,0.10868844985961915
0.6985,0.0,0.09687457084655762
0.6985,0.0,0.11421031951904297
0.6985,0.0,0.0969806432723999
0.6985,0.0,0.10530657768249511
0.6985,0.0,0.10137665271759033
0.6985,0.0,0.09416768550872803
0.6985,0.0,0.1132589340209961
0.6985,0.0,0.10931593179702759
0.6985,0.0,0.09997702240943909
0.6985,0.0,0.10926210880279541
0.6985,0.0,0.09006927013397217
0.6985,0.0,0.11552532911300659
0.6985,0.0,0.10829765796661377
0.6985,0.0,0.0912699282169342
0.6985,0.0,0.11227164268493653
0.6985,0.0,0.09096639156341553
0.6985,0.0,0.0940183162689209
0.6985,0.0,0.11753852367401123
0.6985,0.0,0.08779898881912232
0.6985,0.0,0.07334415912628174
0.6985,0.0,0.1196678876876831
0.6985,0.0,0.1078379988670349
0.6985,0.0,0.07994695901870727
0.6985,0.0,0.10992958545684814
0.6985,0.0,0.11047027111053467
0.6985,0.0,0.06023750305175781
0.6985,0.0,0.08720252513885499
0.6985,0.0,0.07919432520866394
0.6985,0.0,0.06807254552841187
0.6985,0.0,0.06450637578964233
0.6985,0.0,0.06396399736404419
0.6985,0.0,0.0567507266998291
0.6985,0.0,0.06745774745941162
0.6985,0.0,0.06338995695114136
0.6985,0.0,0.061342328786849976
0.6985,0.0,0.033858516812324525
0.6985,0.0,0.046424108743667605
0.6985,0.0,0.04509436190128326
0.6985,0.0,0.04382076561450958
0.6985,0.0,0.04096176326274872
0.6985,0.0,0.03829790651798248
0.6985,0.0,0.04072786271572113
0.6985,0.0,0.03842044472694397
