clean_acc,backdoor_acc,confidence
0.1861,0.0,0.011191606521606445
0.1861,0.0,0.019945488870143892
0.1861,0.0,0.02113701105117798
0.1861,0.0,0.015118819475173951
0.1861,0.0,0.030670422315597533
0.1861,0.0,0.02276720404624939
0.1861,0.0,0.005567953363060952
0.1861,0.0,0.006331147998571396
0.1861,0.0,0.01787453591823578
0.1861,0.0,0.11547180414199829
0.1861,0.0,0.013563568890094756
0.1861,0.0,0.02773054242134094
0.1861,0.0,0.005481456965208053
0.1861,0.0,0.017394360899925233
0.1861,0.0,0.0031497277319431304
0.1861,0.0,0.0008675605989992618
0.1861,0.0,0.03472403287887573
0.1861,0.0,0.008211541175842284
0.1861,0.0,0.0014784498140215873
0.1861,0.0,0.0022926397621631624
0.1861,0.0,0.0001848918152973056
0.1861,0.0,0.0009541967883706093
0.1861,0.0,0.0009761567227542401
0.1861,0.0,5.836172567796893e-06
0.1861,0.0,9.196444298140705e-05
0.1861,0.0,0.00021308804862201213
0.1861,0.0,0.002503403462469578
0.1861,0.0,8.384007960557938e-05
0.1861,0.0,4.514027968980372e-05
0.1861,0.0,3.2381212804466486e-05
0.1861,0.0,0.0009396338835358619
0.1861,0.0,0.000242607481777668
0.1861,0.0,2.6701015303842724e-05
0.1861,0.0,2.1530907542910426e-05
0.1861,0.0,7.495909812860191e-06
0.1861,0.0,8.044845890253782e-05
0.1861,0.0,3.0885209980624493e-07
0.1861,0.0,2.1781318355351687e-05
0.1861,0.0,2.1186484445934185e-06
0.1861,0.0,1.506070384493796e-06
0.1861,0.0,1.9456427253317088e-05
0.1861,0.0,3.870029177051037e-05
0.1861,0.0,5.725807204726152e-06
0.1861,0.0,8.26397354103392e-07
0.1861,0.0,2.1686118270736187e-05
0.1861,0.0,6.62960228510201e-05
0.1861,0.0,5.7094602379947903e-05
0.1861,0.0,6.849097553640604e-06
0.1861,0.0,5.5613942095078525e-06
0.1861,0.0,1.334963453700766e-05
